token	idf
cherchez	2.513217600067939
n'	1.6101276130759954
trouverez	2.513217600067939
ailleurs	2.513217600067939
département	2.2121876044039577
biologie	1.9111576087399766
ici	2.0360963453482768
départ	2.513217600067939
souligne	2.0360963453482768
pointe	2.2121876044039577
humour	2.513217600067939
s'	1.257945094964633
amusant	2.513217600067939
développé	2.2121876044039577
fameux	2.513217600067939
miroirs	2.513217600067939
retournement	2.513217600067939
temporel	2.513217600067939
permettent	2.2121876044039577
échantillonner	2.513217600067939
enregistrer	2.2121876044039577
champ	2.2121876044039577
incident	2.513217600067939
puis	2.0360963453482768
réémettre	2.513217600067939
chronologie	2.513217600067939
inversée	2.513217600067939
ses	1.513217600067939
collaborateurs	2.0360963453482768
sont	1.3090976174120141
rendus	2.513217600067939
compte	1.8142475957319202
revivre	2.513217600067939
onde	2.513217600067939
sa	1.7350663496842953
vie	1.7350663496842953
passée	2.513217600067939
permettait	2.513217600067939
focaliser	2.513217600067939
source	2.0360963453482768
façon	1.9111576087399766
efficace	1.9111576087399766
commencèrent	2.513217600067939
abord	2.513217600067939
sur	1.0660595687257197
ultrasons	2.513217600067939
sismiques	2.513217600067939
micro	1.9111576087399766
aurait	2.513217600067939
pu	1.7350663496842953
limiter	2.0360963453482768
publier	2.513217600067939
excellents	2.513217600067939
papiers	2.513217600067939
publications	2.513217600067939
réputées	2.513217600067939
physical	2.513217600067939
review	2.2121876044039577
compris	2.513217600067939
vite	2.2121876044039577
delà	1.9111576087399766
avait	2.513217600067939
applications	1.8142475957319202
potentielles	2.513217600067939
brûler	2.513217600067939
tumeur	2.513217600067939
détruire	2.513217600067939
composant	2.2121876044039577
électronique	1.9111576087399766
voir	2.2121876044039577
derrière	2.513217600067939
mur	2.513217600067939
envoyer	2.513217600067939
informations	2.0360963453482768
précis	2.2121876044039577
pièce	2.513217600067939
progressivement	2.513217600067939
nous	1.8142475957319202
avons	1.9111576087399766
donc	1.6101276130759954
certain	2.0360963453482768
nombre	1.9111576087399766
instruments	2.2121876044039577
originaux	2.513217600067939
fini	2.513217600067939
par	1.151489764050346
déboucher	2.513217600067939
plusieurs	2.2121876044039577
indique	2.2121876044039577
partir	1.7350663496842953
découvert	2.2121876044039577
possible	1.6681195600536822
créer	2.2121876044039577
parvenus	2.513217600067939
fabriquer	2.2121876044039577
imageurs	2.2121876044039577
corps	2.513217600067939
humain	2.2121876044039577
grâce	1.513217600067939
auxquels	2.513217600067939
obtenir	2.2121876044039577
10	1.7350663496842953
000	1.9111576087399766
seconde	2.0360963453482768
parcouru	2.513217600067939
jamais	2.513217600067939
personne	2.2121876044039577
observé	1.9111576087399766
jusqu'	1.6101276130759954
enthousiasme	2.0360963453482768
clé	2.0360963453482768
réussite	2.513217600067939
effets	1.9111576087399766
âge	1.9111576087399766
ceux	2.2121876044039577
pratiquent	2.513217600067939
boutade	2.513217600067939
âgé	2.513217600067939
aujourd'	1.513217600067939
hui	1.513217600067939
65	2.513217600067939
ans	1.513217600067939
pourrait	1.9111576087399766
laisser	2.2121876044039577
croire	2.513217600067939
tant	2.2121876044039577
reste	1.7350663496842953
intact	2.513217600067939
concrétisé	2.513217600067939
rapprochement	2.513217600067939
celui	1.8142475957319202
optique	2.2121876044039577
créant	2.513217600067939
arnaud	2.513217600067939
tourin	2.513217600067939
rémi	2.513217600067939
carminatti	2.513217600067939
étant	1.6681195600536822
deux	1.367089564389701
directeurs	2.513217600067939
adjoints	2.513217600067939
unité	1.7350663496842953
mixte	1.8142475957319202
paristech	1.6681195600536822
upmc	2.513217600067939
université	1.5589750906286142
diderot	2.513217600067939
centaine	2.513217600067939
métier	2.513217600067939
recherches	2.2121876044039577
menées	2.513217600067939
étendent	2.513217600067939
concepts	2.513217600067939
fondamentaux	2.513217600067939
aux	1.282768678689665
poussées	2.513217600067939
imagerie	2.0360963453482768
multi	2.513217600067939
acousto	2.513217600067939
photo	2.513217600067939
élastographie	2.513217600067939
irm	2.513217600067939
techniques	1.7350663496842953
originales	2.2121876044039577
focalisation	2.513217600067939
filtre	2.2121876044039577
inverse	2.513217600067939
contrôle	1.9111576087399766
front	2.513217600067939
passant	1.9111576087399766
entreprises	1.7350663496842953
mettant	2.513217600067939
oeuvre	2.513217600067939
nouvelles	1.9111576087399766
technologies	1.5589750906286142
biomédical	2.513217600067939
domotique	2.513217600067939
etc	2.2121876044039577
aventure	2.513217600067939
poursuit	1.9111576087399766
toujours	1.7350663496842953
notre	1.8142475957319202
faut	1.9111576087399766
impérativement	2.513217600067939
préserver	2.2121876044039577
conclut	2.2121876044039577
environnement	1.6101276130759954
allenvi	2.513217600067939
publie	2.513217600067939
premier	1.3992742477611022
rapport	2.0360963453482768
alliance	2.0360963453482768
nationale	1.9111576087399766
créée	2.513217600067939
9	1.9111576087399766
février	2.513217600067939
2010	2.0360963453482768
initiative	2.2121876044039577
système	1.8142475957319202
complexe	2.0360963453482768
recouvre	2.513217600067939
étendu	2.513217600067939
agroécologie	2.2121876044039577
aménagement	2.513217600067939
territoires	2.2121876044039577
sciences	1.7350663496842953
mer	2.2121876044039577
climat	2.0360963453482768
écologie	2.513217600067939
physico	2.513217600067939
mathématiques	1.9111576087399766
appliquées	2.2121876044039577
géographie	2.513217600067939
économiques	2.2121876044039577
sociales	2.0360963453482768
toutes	1.9111576087399766
disciplines	2.513217600067939
mobilisées	2.513217600067939
environnementales	2.2121876044039577
rappelle	1.8142475957319202
introduction	2.0360963453482768
roger	2.513217600067939
genet	2.513217600067939
président	2.2121876044039577
général	1.8142475957319202
cemagref	2.2121876044039577
où	1.513217600067939
nécessité	1.8142475957319202
mieux	1.6101276130759954
programmer	2.513217600067939
coordonner	2.513217600067939
interdisciplinarité	2.513217600067939
caractérise	2.513217600067939
regrouper	2.2121876044039577
principaux	2.513217600067939
opérateurs	2.513217600067939
domaine	1.6681195600536822
12	1.9111576087399766
membres	2.513217600067939
fondateurs	2.513217600067939
1	1.9111576087399766
alimentation	1.7350663496842953
eau	1.6681195600536822
constituent	2.2121876044039577
enjeux	1.8142475957319202
véritables	2.513217600067939
défis	1.9111576087399766
relever	2.0360963453482768
décennies	2.513217600067939
venir	2.513217600067939
puisqu'	2.0360963453482768
agira	2.513217600067939
notamment	1.6681195600536822
matière	2.513217600067939
nourrir	2.0360963453482768
milliards	2.2121876044039577
individus	2.2121876044039577
horizon	2.0360963453482768
2050	2.2121876044039577
concernant	1.9111576087399766
accès	2.2121876044039577
devra	2.513217600067939
être	1.3992742477611022
garanti	2.513217600067939
plan	2.513217600067939
mondial	2.2121876044039577
non	1.6681195600536822
seulement	1.8142475957319202
qualité	1.9111576087399766
nécessairement	2.513217600067939
quantité	1.8142475957319202
défi	1.8142475957319202
taille	1.9111576087399766
auquel	2.2121876044039577
humanité	2.513217600067939
face	1.9111576087399766
changements	2.2121876044039577
climatiques	2.513217600067939
érosion	2.513217600067939
biodiversité	2.2121876044039577
enfin	1.8142475957319202
populations	2.2121876044039577
planète	2.2121876044039577
devront	2.513217600067939
respecter	2.513217600067939
impératif	2.513217600067939
environnementale	2.513217600067939
travail	1.9111576087399766
organisé	2.513217600067939
groupes	1.8142475957319202
thématiques	2.513217600067939
réunissant	2.513217600067939
250	2.513217600067939
experts	2.0360963453482768
scientifiques	2.0360963453482768
sol	2.2121876044039577
aliments	1.9111576087399766
plantes	1.8142475957319202
evolution	2.513217600067939
adaptation	2.513217600067939
atténuation	2.513217600067939
impacts	2.0360963453482768
ecotechnologies	2.513217600067939
durable	1.7350663496842953
ressources	2.2121876044039577
marines	2.513217600067939
risques	2.0360963453482768
environnementaux	2.0360963453482768
naturels	2.2121876044039577
écotoxiques	2.513217600067939
naturelles	2.513217600067939
villes	2.513217600067939
mobilités	2.513217600067939
evaluation	2.2121876044039577
cycle	2.0360963453482768
nouvel	1.8142475957319202
élan	2.2121876044039577
initié	2.2121876044039577
déclare	2.2121876044039577
revient	2.513217600067939
maintenant	2.513217600067939
nos	1.7350663496842953
15	2.513217600067939
techniciens	2.513217600067939
identifier	2.2121876044039577
concevoir	1.9111576087399766
valider	2.2121876044039577
déployer	2.513217600067939
solutions	2.2121876044039577
permettront	2.513217600067939
transition	2.2121876044039577
écologique	2.513217600067939
vers	1.5589750906286142
croissante	2.2121876044039577
verte	2.0360963453482768
publié	2.513217600067939
brgm	2.513217600067939
cea	1.5589750906286142
cirad	2.2121876044039577
ifremer	2.2121876044039577
ifsttar	2.513217600067939
inra	1.6681195600536822
ird	2.2121876044039577
conférence	1.8142475957319202
présidents	2.513217600067939
météo	2.2121876044039577
france	1.3090976174120141
muséum	2.513217600067939
national	1.9111576087399766
histoire	2.2121876044039577
naturelle	2.0360963453482768
récompense	2.513217600067939
cesse	2.513217600067939
décerné	2.513217600067939
parmi	2.0360963453482768
lauréats	2.0360963453482768
informatique	2.0360963453482768
robotique	1.9111576087399766
microélectronique	2.2121876044039577
montpellier	2.0360963453482768
lirmm	2.513217600067939
réputé	2.513217600067939
mondialement	2.513217600067939
participé	2.513217600067939
conception	1.7350663496842953
développement	1.367089564389701
robot	2.0360963453482768
parallèle	2.2121876044039577
rapide	1.8142475957319202
monde	1.6681195600536822
brevet	2.513217600067939
racheté	2.513217600067939
entreprise	1.8142475957319202
américaine	2.2121876044039577
leader	2.513217600067939
systèmes	1.6681195600536822
robotisés	2.513217600067939
adept	2.513217600067939
dire	1.6681195600536822
contrairement	2.2121876044039577
beaucoup	1.9111576087399766
gens	2.513217600067939
dissertent	2.513217600067939
sait	2.513217600067939
vit	2.513217600067939
pratique	2.513217600067939
quotidien	2.2121876044039577
parle	2.513217600067939
remarquablement	2.513217600067939
évidemment	1.9111576087399766
indispensable	2.513217600067939
souvent	1.8142475957319202
or	1.5589750906286142
depuis	2.0360963453482768
début	2.2121876044039577
cessé	2.513217600067939
avoir	1.9111576087399766
professionnelle	2.513217600067939
recruté	2.513217600067939
me	2.513217600067939
soutient	2.513217600067939
vingt	2.513217600067939
accorde	2.513217600067939
grande	1.8142475957319202
liberté	2.513217600067939
mon	2.513217600067939
important	2.0360963453482768
solitaire	2.513217600067939
contraire	2.513217600067939
disposer	2.2121876044039577
magnifique	2.513217600067939
dispose	2.513217600067939
potentiel	2.513217600067939
tout	1.6101276130759954
fait	1.8142475957319202
exceptionnel	2.513217600067939
particulier	2.0360963453482768
renferme	2.2121876044039577
concentre	2.513217600067939
talents	2.513217600067939
lesquels	2.0360963453482768
travaille	2.2121876044039577
tous	1.6681195600536822
ensemble	1.6681195600536822
europe	1.9111576087399766
etats	2.2121876044039577
unis	2.2121876044039577
japon	2.513217600067939
wany	2.513217600067939
robotics	2.2121876044039577
démarche	2.2121876044039577
conjonction	2.513217600067939
problème	2.2121876044039577
théorique	2.513217600067939
sert	2.513217600067939
fil	2.0360963453482768
conducteur	2.513217600067939
thèse	2.513217600067939
industriel	2.0360963453482768
émerger	2.513217600067939
prototypes	2.2121876044039577
cohérents	2.513217600067939
proche	2.0360963453482768
besoin	2.2121876044039577
allons	2.513217600067939
pouvoir	1.8142475957319202
démonstrations	2.513217600067939
auprès	2.2121876044039577
potentiellement	2.2121876044039577
intéressés	2.0360963453482768
chercher	2.513217600067939
aller	2.513217600067939
loin	2.2121876044039577
afin	1.6681195600536822
aboutir	2.513217600067939
crédibles	2.513217600067939
puissent	2.2121876044039577
sens	2.2121876044039577
technique	1.5589750906286142
éventuellement	2.513217600067939
économique	2.2121876044039577
objectif	1.513217600067939
mettre	2.0360963453482768
produit	1.8142475957319202
marché	1.9111576087399766
appliquant	2.513217600067939
conçu	1.9111576087399766
chaînes	2.513217600067939
agissent	2.513217600067939
même	1.6681195600536822
seul	2.2121876044039577
organe	2.2121876044039577
permet	1.513217600067939
déplacer	2.513217600067939
extrêmement	2.2121876044039577
chocolats	2.513217600067939
lors	1.8142475957319202
leur	1.4340363540203143
mise	1.6101276130759954
boîte	2.2121876044039577
poissons	2.513217600067939
barquettes	2.513217600067939
voire	1.6681195600536822
composants	2.2121876044039577
cherche	2.513217600067939
assembler	2.0360963453482768
explique	1.6681195600536822
différents	2.0360963453482768
projets	1.8142475957319202
fondation	2.0360963453482768
privée	2.513217600067939
espagnole	2.513217600067939
tecnalia	2.513217600067939
véritable	2.0360963453482768
relais	2.2121876044039577
connaissances	2.513217600067939
avantages	2.2121876044039577
compétitifs	2.513217600067939
filiale	2.2121876044039577
évoque	2.2121876044039577
établissement	2.513217600067939
laissé	2.513217600067939
vivre	2.513217600067939
collaborer	2.513217600067939
collègues	2.513217600067939
créatifs	2.513217600067939
nécessaire	2.2121876044039577
telle	2.513217600067939
recette	2.2121876044039577
selon	1.9111576087399766
produire	1.8142475957319202
biogaz	2.2121876044039577
absorber	2.513217600067939
co2	2.2121876044039577
algues	2.2121876044039577
utiliser	2.0360963453482768
digestion	2.513217600067939
bactéries	2.0360963453482768
biométhane	2.513217600067939
biocarburant	2.513217600067939
apparaît	2.513217600067939
solution	1.9111576087399766
prometteuse	2.0360963453482768
avenir	2.2121876044039577
croissance	2.2121876044039577
végétaux	2.2121876044039577
utilisation	1.8142475957319202
lumière	2.2121876044039577
présentent	1.6101276130759954
bon	2.2121876044039577
rendement	2.2121876044039577
énergétique	1.9111576087399766
projet	1.23446399911511
biocore	2.513217600067939
inria	2.2121876044039577
sophia	2.513217600067939
antipolis	2.513217600067939
méditerranée	2.2121876044039577
sujet	2.513217600067939
collaboration	1.9111576087399766
partenaires	1.8142475957319202
visiblement	2.513217600067939
résultats	1.5589750906286142
rendez	1.6101276130759954
puisque	2.2121876044039577
brevets	2.513217600067939
déjà	1.6681195600536822
déposés	2.513217600067939
2006	2.513217600067939
concernent	2.513217600067939
procédé	2.2121876044039577
méthanisation	2.2121876044039577
résidus	2.513217600067939
ammoniac	2.513217600067939
engrais	2.513217600067939
phosphatés	2.513217600067939
elles	1.6681195600536822
mêmes	2.2121876044039577
couplage	2.513217600067939
production	1.6681195600536822
culture	2.2121876044039577
rejets	2.513217600067939
gaz	2.2121876044039577
carbonique	2.513217600067939
fixé	2.513217600067939
cours	1.8142475957319202
photosynthèse	2.513217600067939
valorisé	2.513217600067939
entament	2.513217600067939
phase	1.9111576087399766
optimisation	2.0360963453482768
cadre	1.9111576087399766
anr	2.2121876044039577
agence	2.2121876044039577
symbiose	2.2121876044039577
participent	2.513217600067939
également	1.6101276130759954
ecosym	2.513217600067939
naskéo	2.513217600067939
spécialisée	2.513217600067939
valorisation	2.2121876044039577
déchets	2.513217600067939
passe	2.0360963453482768
modélisation	2.2121876044039577
comportement	1.9111576087399766
modèles	2.0360963453482768
second	2.2121876044039577
implantés	2.513217600067939
simulateurs	2.513217600067939
numériques	2.2121876044039577
derniers	1.6101276130759954
réaliser	2.0360963453482768
expérimentations	2.513217600067939
in	1.9111576087399766
silico	2.513217600067939
moindre	2.2121876044039577
coût	2.0360963453482768
estimer	2.513217600067939
meilleures	2.513217600067939
conditions	2.513217600067939
exposition	2.2121876044039577
soleil	2.2121876044039577
élevée	2.2121876044039577
place	1.8142475957319202
pilote	2.2121876044039577
extérieur	2.513217600067939
composé	2.0360963453482768
bassin	2.513217600067939
ovoïde	2.513217600067939
méthaniseur	2.513217600067939
permettre	1.6681195600536822
réelles	2.513217600067939
obtenus	2.0360963453482768
restera	2.513217600067939
ensuite	2.0360963453482768
franchir	2.513217600067939
étape	1.9111576087399766
heure	2.0360963453482768
piste	2.513217600067939
explorer	2.0360963453482768
agit	1.7350663496842953
nettoyer	2.513217600067939
fumées	2.513217600067939
usines	2.2121876044039577
peuvent	1.8142475957319202
ingérer	2.513217600067939
proportion	2.2121876044039577
sorte	2.0360963453482768
avant	1.7350663496842953
réutiliser	2.513217600067939
réseaux	2.2121876044039577
capteurs	2.0360963453482768
sans	2.0360963453482768
réseau	2.2121876044039577
secteurs	2.2121876044039577
téléphonie	2.513217600067939
internet	2.513217600067939
mobiles	2.513217600067939
existe	1.9111576087399766
types	2.0360963453482768
complexes	2.2121876044039577
fonctionnement	2.0360963453482768
nécessite	2.2121876044039577
fixes	2.513217600067939
communiquer	2.2121876044039577
dispersés	2.513217600067939
vastes	2.513217600067939
sites	2.513217600067939
équipés	2.513217600067939
câblé	2.513217600067939
indiquer	2.513217600067939
dépassement	2.513217600067939
seuil	2.513217600067939
pollution	2.513217600067939
degré	2.513217600067939
usure	2.513217600067939
éléments	2.0360963453482768
machines	2.513217600067939
envoyées	2.513217600067939
radio	2.513217600067939
portée	2.2121876044039577
quelques	1.9111576087399766
dizaines	2.513217600067939
mètres	2.513217600067939
intermédiaires	2.513217600067939
difficulté	2.513217600067939
combiner	2.2121876044039577
exigences	2.513217600067939
savoir	2.0360963453482768
minimiser	2.513217600067939
consommation	1.9111576087399766
plupart	2.513217600067939
fonctionnant	2.513217600067939
batteries	2.513217600067939
garantir	2.513217600067939
envoi	2.513217600067939
message	2.513217600067939
délais	2.513217600067939
impartis	2.513217600067939
compatible	2.513217600067939
interfaces	2.513217600067939
existantes	2.0360963453482768
pascale	2.513217600067939
minet	2.513217600067939
hipercom	2.513217600067939
ajoutons	2.513217600067939
disposant	2.513217600067939
capacités	2.513217600067939
mémoire	2.0360963453482768
limitées	2.513217600067939
programmes	2.513217600067939
développés	2.513217600067939
doivent	2.513217600067939
simples	2.2121876044039577
ocari	2.513217600067939
coordonne	2.513217600067939
edf	2.513217600067939
rassemble	2.2121876044039577
acteurs	2.0360963453482768
académique	2.513217600067939
clermont	2.513217600067939
ferrand	2.513217600067939
toulouse	1.7350663496842953
sud	2.0360963453482768
dcns	2.513217600067939
telit	2.513217600067939
mis	2.2121876044039577
point	1.9111576087399766
protocole	2.513217600067939
choisir	2.2121876044039577
bons	2.2121876044039577
prenant	2.513217600067939
existence	2.513217600067939
mobile	2.2121876044039577
portés	2.513217600067939
intervenant	2.513217600067939
disposent	2.513217600067939
états	2.2121876044039577
possibles	2.513217600067939
transmission	2.2121876044039577
réception	2.513217600067939
veille	2.513217600067939
vise	2.513217600067939
garantissant	2.513217600067939
évitant	2.513217600067939
passer	2.2121876044039577
chercheuse	2.513217600067939
septembre	1.9111576087399766
prochain	1.8142475957319202
tests	2.2121876044039577
vraie	2.513217600067939
grandeur	2.513217600067939
réalisés	2.2121876044039577
constructeur	2.2121876044039577
naval	2.513217600067939
militaire	2.2121876044039577
caractéristiques	2.0360963453482768
service	1.8142475957319202
base	1.8142475957319202
données	1.9111576087399766
structurales	2.513217600067939
physiologiques	2.513217600067939
reproductives	2.513217600067939
déterminent	2.513217600067939
manière	2.0360963453482768
celles	1.8142475957319202
battent	2.513217600067939
leurs	1.7350663496842953
grandissent	2.513217600067939
affectent	2.513217600067939
écosystèmes	2.513217600067939
connaître	2.2121876044039577
traits	2.513217600067939
fonctionnels	2.513217600067939
appelle	2.0360963453482768
utile	2.513217600067939
déterminer	2.0360963453482768
influence	2.2121876044039577
cycles	2.513217600067939
carbone	2.513217600067939
rassembler	2.513217600067939
grand	2.0360963453482768
espèces	2.513217600067939
alimenter	2.513217600067939
représenter	2.2121876044039577
réchauffement	2.513217600067939
climatique	1.7350663496842953
resté	2.513217600067939
difficile	2.513217600067939
importance	1.8142475957319202
try	2.513217600067939
compilant	2.513217600067939
93	2.513217600067939
bases	2.2121876044039577
constitue	2.2121876044039577
intérieur	2.2121876044039577
laquelle	2.2121876044039577
classés	2.513217600067939
52	2.513217600067939
vont	2.2121876044039577
hauteur	2.2121876044039577
longévité	2.513217600067939
plante	2.2121876044039577
graine	2.513217600067939
contenu	2.2121876044039577
azote	2.513217600067939
feuille	2.513217600067939
porosité	2.513217600067939
bois	2.513217600067939
4	1.8142475957319202
nombreux	2.0360963453482768
issus	2.513217600067939
106	2.513217600067939
ecologie	2.513217600067939
alpine	2.513217600067939
joseph	2.513217600067939
fourier	2.513217600067939
savoie	2.513217600067939
grenoble	2.2121876044039577
centre	1.8142475957319202
fonctionnelle	2.2121876044039577
evolutive	2.513217600067939
2	1.7350663496842953
3	1.7350663496842953
nîmes	2.513217600067939
supagro	2.513217600067939
ephe	2.513217600067939
auront	2.513217600067939
nécessaires	2.513217600067939
compiler	2.513217600067939
millions	1.7350663496842953
69	2.513217600067939
300	2.2121876044039577
devrait	2.0360963453482768
améliorer	1.9111576087399766
terre	1.9111576087399766
remettant	2.513217600067939
cause	2.513217600067939
globaux	2.513217600067939
végétation	2.513217600067939
classent	2.513217600067939
réduit	2.513217600067939
arbres	2.2121876044039577
feuillage	2.513217600067939
persistant	2.513217600067939
premières	2.0360963453482768
analyses	2.0360963453482768
réalisées	2.513217600067939
aide	1.8142475957319202
montré	2.0360963453482768
variabilité	2.2121876044039577
importante	2.513217600067939
espèce	2.513217600067939
montrer	2.2121876044039577
différences	1.9111576087399766
significatives	2.2121876044039577
entre	1.3090976174120141
eux	2.2121876044039577
fonction	2.0360963453482768
contraintes	2.513217600067939
auxquelles	2.513217600067939
soumis	2.513217600067939
avère	2.513217600067939
construire	2.513217600067939
basés	2.513217600067939
utilisés	2.0360963453482768
soit	1.8142475957319202
fiables	2.513217600067939
rendent	2.513217600067939
réelle	2.2121876044039577
premiers	2.0360963453482768
significatifs	2.2121876044039577
fromagère	2.513217600067939
enzymes	2.513217600067939
protéolytiques	2.513217600067939
animale	2.513217600067939
microbienne	2.513217600067939
végétale	2.513217600067939
capacité	2.513217600067939
coaguler	2.513217600067939
lait	2.0360963453482768
présure	2.513217600067939
veau	2.513217600067939
agent	2.513217600067939
coagulant	2.513217600067939
utilisé	2.0360963453482768
fabrication	2.2121876044039577
fromage	2.513217600067939
dizaine	2.513217600067939
pme	1.6681195600536822
basées	2.513217600067939
partagent	2.513217600067939
